date,campaign_id,campaign_name,campaign_type,market,device,impressions,clicks,cost,conversions,conversion_value,search_impression_share
2024-09-15,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,11681,56,22.25,1.2,138.12,
2024-09-15,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,901,5,2.88,0.1,11.63,
2024-09-16,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1174,108,124.19,6.3,776.86,0.72
2024-09-16,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1997,160,215.54,9.1,1429.82,0.73
2024-09-16,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,318,26,36.0,1.6,235.3,0.66
2024-09-16,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1078,37,103.76,1.1,134.3,0.77
2024-09-16,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1538,56,174.27,1.4,167.82,0.67
2024-09-16,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,360,12,33.58,0.3,32.4,0.7
2024-09-16,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,8875,106,93.33,4.7,643.61,
2024-09-16,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,9325,130,106.8,5.2,684.12,
2024-09-16,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2300,26,22.19,1.2,164.56,
2024-09-16,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,1173,85,72.63,4.5,606.32,0.67
2024-09-16,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1612,109,115.92,5.6,697.02,0.87
2024-09-16,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,244,16,18.01,0.8,98.29,0.67
2024-09-16,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,1011,65,42.89,3.3,416.65,0.77
2024-09-16,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1563,104,74.01,4.1,485.19,0.65
2024-09-16,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,168,14,11.15,0.7,87.63,0.71
2024-09-16,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,544,23,37.2,0.7,85.8,0.78
2024-09-16,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1223,44,61.39,1.3,148.36,0.68
2024-09-16,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,205,7,11.59,0.2,27.49,0.73
2024-09-16,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1948,42,52.51,1.2,168.3,
2024-09-16,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,4373,71,76.01,2.1,267.4,
2024-09-16,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,504,10,11.2,0.2,28.37,
2024-09-16,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,10822,61,24.72,0.9,115.77,
2024-09-16,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,17760,72,33.1,1.3,145.61,
2024-09-16,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,3092,14,6.26,0.3,33.08,
2024-09-17,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1881,144,164.18,9.5,1198.65,0.65
2024-09-17,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,3544,232,246.42,17.0,2190.14,0.73
2024-09-17,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,590,46,39.92,2.9,432.42,0.77
2024-09-17,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1074,35,105.7,0.7,75.28,0.64
2024-09-17,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,2280,82,195.3,2.0,238.03,0.8
2024-09-17,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,284,10,30.01,0.2,28.42,0.64
2024-09-17,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,9190,105,96.0,5.4,621.22,
2024-09-17,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,13045,163,122.46,6.1,852.03,
2024-09-17,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2246,28,23.22,1.2,147.89,
2024-09-17,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,1679,98,88.87,4.8,560.74,0.77
2024-09-17,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1509,109,108.55,5.8,731.63,0.72
2024-09-17,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,266,21,20.91,1.2,167.04,0.74
2024-09-17,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,902,59,46.25,2.4,249.81,0.73
2024-09-17,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1054,73,54.18,3.7,402.63,0.71
2024-09-17,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,275,18,14.37,0.8,94.17,0.74
2024-09-17,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,770,25,42.94,0.7,90.64,0.75
2024-09-17,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1235,48,80.99,1.7,200.36,0.77
2024-09-17,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,222,9,15.42,0.3,32.91,0.74
2024-09-17,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2100,37,38.41,1.0,139.69,
2024-09-17,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3116,69,71.96,1.9,249.24,
2024-09-17,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,435,9,13.01,0.2,24.58,
2024-09-17,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,9570,46,21.59,0.7,71.76,
2024-09-17,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,17337,79,40.92,1.5,149.44,
2024-09-17,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2922,16,7.4,0.2,23.19,
2024-09-18,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1213,106,138.53,6.4,883.39,0.76
2024-09-18,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2712,197,216.32,9.7,1349.08,0.78
2024-09-18,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,404,35,40.46,1.9,277.6,0.71
2024-09-18,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1592,51,121.3,1.0,117.51,0.79
2024-09-18,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1603,61,163.74,1.7,202.55,0.76
2024-09-18,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,188,8,27.6,0.2,20.0,0.69
2024-09-18,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,8058,109,89.31,5.0,636.85,
2024-09-18,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,14345,169,131.24,6.8,1004.27,
2024-09-18,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,4127,40,29.81,1.7,201.62,
2024-09-18,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,754,65,66.92,3.7,473.57,0.61
2024-09-18,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1366,109,104.92,5.5,690.11,0.63
2024-09-18,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,253,16,13.79,0.9,112.15,0.69
2024-09-18,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,1017,82,39.13,3.2,355.86,0.64
2024-09-18,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1697,109,77.86,4.7,613.06,0.72
2024-09-18,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,334,19,12.4,0.8,94.4,0.78
2024-09-18,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,636,24,32.4,0.7,86.48,0.71
2024-09-18,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1211,53,73.14,1.7,207.06,0.81
2024-09-18,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,322,9,15.04,0.3,39.88,0.84
2024-09-18,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1838,40,50.96,1.3,211.03,
2024-09-18,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3972,77,71.54,2.3,323.93,
2024-09-18,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,594,11,10.78,0.3,47.31,
2024-09-18,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,9879,49,24.63,0.7,74.2,
2024-09-18,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,15515,78,33.78,1.5,176.26,
2024-09-18,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,3362,16,6.13,0.3,36.23,
2024-09-19,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1239,102,129.3,6.2,965.92,0.68
2024-09-19,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2256,169,202.99,10.8,1476.65,0.73
2024-09-19,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,406,31,39.17,1.8,263.0,0.73
2024-09-19,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1046,33,110.94,0.8,83.91,0.74
2024-09-19,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1632,55,151.08,1.4,160.57,0.69
2024-09-19,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,363,12,37.18,0.3,40.74,0.71
2024-09-19,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,8464,96,76.36,3.9,472.6,
2024-09-19,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,11408,145,113.17,6.0,796.58,
2024-09-19,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2401,28,27.41,1.1,138.23,
2024-09-19,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,1067,77,72.14,3.8,463.58,0.74
2024-09-19,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1183,84,88.14,4.5,522.43,0.72
2024-09-19,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,220,19,18.28,1.1,133.91,0.68
2024-09-19,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,833,60,47.57,2.9,349.77,0.8
2024-09-19,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,923,71,53.45,2.7,288.5,0.67
2024-09-19,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,237,17,11.58,0.8,99.96,0.67
2024-09-19,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,540,23,39.9,0.7,90.81,0.72
2024-09-19,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1241,51,74.16,1.3,153.56,0.68
2024-09-19,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,211,8,12.12,0.2,26.1,0.72
2024-09-19,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1693,35,35.31,0.9,118.97,
2024-09-19,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3503,60,69.15,1.8,235.87,
2024-09-19,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,580,11,12.66,0.3,41.04,
2024-09-19,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,11631,68,26.53,1.2,132.37,
2024-09-19,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,15373,73,30.34,1.1,118.98,
2024-09-19,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2490,11,6.03,0.2,22.44,
2024-09-20,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1223,94,121.01,4.0,610.62,0.66
2024-09-20,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1916,148,190.75,9.9,1574.48,0.68
2024-09-20,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,398,39,43.45,2.1,329.5,0.77
2024-09-20,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1276,44,115.29,0.8,97.72,0.74
2024-09-20,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,2944,90,177.34,2.0,245.6,0.74
2024-09-20,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,318,10,31.09,0.3,37.37,0.74
2024-09-20,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,6432,81,81.49,3.1,426.81,
2024-09-20,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,13376,178,142.73,8.0,877.61,
2024-09-20,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2372,30,24.66,1.4,191.95,
2024-09-20,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,1066,85,79.96,5.1,657.84,0.76
2024-09-20,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1626,106,97.25,6.0,800.3,0.79
2024-09-20,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,332,22,20.85,1.3,184.02,0.76
2024-09-20,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,1093,73,50.21,3.0,343.46,0.72
2024-09-20,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1491,103,71.55,4.2,519.38,0.72
2024-09-20,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,313,19,12.43,1.0,120.1,0.63
2024-09-20,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,716,29,48.5,1.0,127.17,0.64
2024-09-20,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1250,47,72.88,1.5,162.49,0.78
2024-09-20,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,202,8,11.36,0.3,37.99,0.68
2024-09-20,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2148,42,41.73,1.3,181.94,
2024-09-20,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3240,61,77.02,1.7,279.34,
2024-09-20,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,770,16,14.89,0.4,59.7,
2024-09-20,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,10510,49,20.23,0.8,93.74,
2024-09-20,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,17050,70,29.96,1.4,169.66,
2024-09-20,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2487,13,6.1,0.3,34.08,
2024-09-21,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1322,94,95.48,5.7,783.17,0.73
2024-09-21,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2011,142,152.88,10.1,1568.65,0.82
2024-09-21,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,298,27,31.7,1.6,236.1,0.72
2024-09-21,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,435,16,53.88,0.4,47.76,0.73
2024-09-21,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1314,40,121.61,1.0,125.39,0.71
2024-09-21,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,284,9,24.88,0.2,25.3,0.61
2024-09-21,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,6967,82,66.44,3.0,377.41,
2024-09-21,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,11091,128,109.64,5.5,771.56,
2024-09-21,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1652,22,18.81,1.1,153.41,
2024-09-21,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,633,49,50.35,3.0,418.07,0.66
2024-09-21,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,935,77,68.36,3.4,455.96,0.74
2024-09-21,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,246,16,16.28,0.8,94.17,0.69
2024-09-21,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,647,52,32.61,2.0,254.77,0.79
2024-09-21,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1229,89,58.05,3.4,419.49,0.72
2024-09-21,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,265,14,9.06,0.6,75.14,0.7
2024-09-21,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,423,20,32.67,0.7,80.69,0.61
2024-09-21,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,883,36,67.24,0.9,121.17,0.71
2024-09-21,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,120,5,9.4,0.1,12.18,0.76
2024-09-21,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1417,31,35.39,0.8,113.6,
2024-09-21,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,1347,29,31.17,0.8,107.82,
2024-09-21,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,284,6,8.34,0.2,24.13,
2024-09-21,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,7613,37,16.35,0.6,64.17,
2024-09-21,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,13415,79,28.87,1.5,164.44,
2024-09-21,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2785,13,5.28,0.2,24.4,
2024-09-22,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,943,71,89.87,4.5,740.05,0.78
2024-09-22,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1288,109,140.62,6.9,1089.5,0.78
2024-09-22,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,246,19,25.43,1.0,141.87,0.72
2024-09-22,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,750,19,57.88,0.6,80.65,0.7
2024-09-22,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1184,39,113.74,1.0,118.62,0.71
2024-09-22,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,227,8,21.11,0.2,24.25,0.71
2024-09-22,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,6111,75,61.63,2.8,375.6,
2024-09-22,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,7638,103,87.4,3.2,476.35,
2024-09-22,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1482,19,15.3,0.6,85.02,
2024-09-22,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,419,30,29.17,1.4,173.94,0.69
2024-09-22,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1059,82,67.77,5.2,691.19,0.77
2024-09-22,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,146,13,14.02,0.7,85.77,0.77
2024-09-22,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,492,41,31.38,1.8,214.06,0.66
2024-09-22,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1238,84,57.09,3.6,392.64,0.68
2024-09-22,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,186,12,7.74,0.7,85.24,0.77
2024-09-22,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,546,18,33.0,0.5,58.48,0.69
2024-09-22,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,733,30,43.8,0.9,105.99,0.59
2024-09-22,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,128,5,7.28,0.1,12.01,0.65
2024-09-22,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1584,29,28.48,0.7,96.8,
2024-09-22,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,1585,33,40.72,0.9,117.96,
2024-09-22,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,345,7,8.64,0.2,29.03,
2024-09-22,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,6556,35,16.04,0.6,63.58,
2024-09-22,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,9516,50,23.67,1.0,97.46,
2024-09-22,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,1509,7,3.65,0.2,22.91,
2024-09-23,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1588,121,137.82,7.3,1067.98,0.69
2024-09-23,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1701,155,211.46,9.6,1242.64,0.75
2024-09-23,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,395,34,47.16,2.4,349.49,0.76
2024-09-23,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,882,35,102.21,0.8,89.38,0.73
2024-09-23,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1705,57,170.14,1.7,182.95,0.79
2024-09-23,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,334,12,28.88,0.3,32.8,0.62
2024-09-23,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7006,89,83.39,2.9,406.5,
2024-09-23,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,17387,179,130.75,5.6,746.28,
2024-09-23,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2200,28,26.29,0.9,108.08,
2024-09-23,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,1226,70,70.08,3.5,429.85,0.73
2024-09-23,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1362,100,94.82,5.4,661.77,0.68
2024-09-23,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,201,16,16.61,0.8,116.65,0.7
2024-09-23,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,1433,80,52.69,3.8,445.69,0.72
2024-09-23,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1385,92,64.57,4.0,490.97,0.73
2024-09-23,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,281,19,13.65,0.7,78.12,0.53
2024-09-23,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,638,27,41.37,0.8,102.78,0.59
2024-09-23,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1563,55,69.48,1.6,220.42,0.74
2024-09-23,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,215,8,12.75,0.2,25.85,0.64
2024-09-23,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2078,45,47.69,1.4,169.77,
2024-09-23,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3908,64,65.08,1.6,267.75,
2024-09-23,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,461,10,13.65,0.3,40.72,
2024-09-23,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,10612,50,23.83,0.7,97.25,
2024-09-23,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,15425,78,34.39,1.4,155.51,
2024-09-23,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,3621,16,7.34,0.3,31.77,
2024-09-24,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1496,121,163.01,6.1,797.76,0.72
2024-09-24,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2586,197,227.6,11.0,1592.01,0.58
